nummer,preis_avr,preis_sum,menge_avr,menge_sum,dauer,geschw,marke1,marke2,marke3,marke4,marke5,marke6,marke7,marke8,marke9,alter,klasse,einkm,persn,prbew,bildg,kaufw,last_dauer_relativ,treue1,treue2,treue3,treue4,treue5,treue6,treue7,treue8,treue9,einkmpp,Frequency,Monetary
6114,2.54,241,1,95,11.98947368,0.13635005,22,12,0,0,2,11,0,1,47,5,2,2,1,2,1,1.000877963,12,0.318181818,0.166666667,NaN,NaN,0,0.272727273,NaN,0,0.659574468,2,95,2.54
6118,2.24,123,1.036363636,57,19.29090909,0.073733744,0,0,0,12,6,3,0,33,1,5,2,1,4,2,1,0.362865221,7,NaN,NaN,NaN,0.666666667,0.166666667,0,NaN,0.727272727,0,0.25,57,2.24
6121,1.66,78,1.14893617,54,20.34042553,0.105913703,3,2,4,5,2,7,0,7,17,1,3,4,2,3,3,0.491631799,10,0,0,0,0,0,0.142857143,NaN,0,0.411764706,2,54,1.66
6129,2.44,144,1,59,18.76271186,0.093123394,0,0,0,0,0,0,53,6,0,1,3,4,2,1,2,0.586269196,11,NaN,NaN,NaN,NaN,NaN,NaN,0.905660377,0.333333333,NaN,2,59,2.44
6138,1.77,92,1.019230769,53,21.36538462,0.061512562,4,21,0,1,0,0,2,0,24,3,2,4,5,1,3,1.263726373,27,0.25,0.523809524,NaN,0,NaN,NaN,0,NaN,0.625,0.8,53,1.77
6140,2,126,1.015873016,64,17.06349206,0.086281885,0,0,0,0,31,24,0,8,0,3,2,3,2,2,3,0.937674419,16,NaN,NaN,NaN,NaN,0.709677419,0.708333333,NaN,0.25,NaN,1.5,64,2
6141,2.54,137,1.37037037,74,19.22222222,0.217104597,16,0,0,0,0,0,0,0,38,5,2,3,1,4,1,0.832369942,16,0.1875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.631578947,3,74,2.54
6143,1.88,122,1.046153846,68,17.92307692,0.136332723,6,3,5,4,1,0,2,0,44,5,3,2,2,2,3,1.227467811,22,0.333333333,0,0.4,0,0,NaN,0.5,NaN,0.772727273,1,68,1.88
6152,2.53,458,1.121546961,203,5.828729282,0.289821157,3,0,1,0,22,144,2,5,4,3,1,1,4,4,3,0.514691943,3,0,NaN,0,NaN,0.181818182,0.8125,0,0.4,0.25,0.25,203,2.53
6160,2.42,203,2.023809524,170,7.071428571,0.55652603,44,3,0,0,0,0,1,34,2,4,2,1,5,1,1,0.707070707,5,0.613636364,0.333333333,NaN,NaN,NaN,NaN,0,0.5,0,0.2,170,2.42
6161,2.27,175,1.103896104,85,15.22077922,0.144690893,1,2,2,0,5,8,9,17,33,3,2,3,1,4,1,1.609641638,24.5,0,0,0,NaN,0.2,0.125,0,0.411764706,0.515151515,3,85,2.27
6162,1.91,21,2.090909091,23,41,0.251570816,0,0,1,0,0,0,0,0,10,4,3,2,2,4,3,0.024390244,1,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0.9,1,23,1.91
6164,2.2,112,1.411764706,72,16.35294118,0.193242173,5,5,6,1,16,2,9,5,2,2,1,1,4,2,3,0.407673861,6.666666667,0,0,0.166666667,0,0.3125,0,0.222222222,0,0.5,0.25,72,2.2
6165,2.07,58,1.035714286,29,36.21428571,0.042512079,0,3,2,0,0,0,0,0,23,1,3,3,2,1,2,1.021696252,37,NaN,0.333333333,0.5,NaN,NaN,NaN,NaN,NaN,0.869565217,1.5,29,2.07
6170,2.39,117,2.12244898,104,15.91836735,0.457092973,0,1,8,3,8,20,1,0,8,5,1,4,2,4,3,0.020940171,0.333333333,NaN,0,0.375,0,0.125,0.45,0,NaN,0.5,2,104,2.39
6173,2.5,5,1.5,3,185.5,0.020165356,1,1,0,0,0,0,0,0,0,3,1,3,4,1,2,0.156334232,29,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.75,3,2.5
6177,1.83,42,1.391304348,32,33.39130435,0.113608884,0,2,0,0,1,0,0,2,18,1,3,4,2,2,3,0.838541667,28,NaN,0,NaN,NaN,0,NaN,NaN,0,0.888888889,2,32,1.83
6183,2.25,54,1.125,27,50.25,0.063178002,1,0,0,0,7,11,1,2,2,5,3,2,2,1,1,1.014925373,51,0,NaN,NaN,NaN,0.285714286,0.454545455,0,0,0,1,27,2.25
6184,1.95,189,1.144329897,111,10.65979381,0.188156969,5,0,19,16,6,2,2,2,45,4,3,1,3,1,3,0.093810445,1,0.4,NaN,0.315789474,0.1875,0.166666667,0,0,0,0.555555556,0.333333333,111,1.95
6185,2.2,11,1,5,41.8,0.036238464,0,1,1,1,1,1,0,0,0,4,5,1,1,1,3,0.669856459,28,NaN,0,0,0,0,0,NaN,NaN,NaN,1,5,2.2
6192,1.83,172,1.074468085,101,10.81914894,0.1371103,2,15,0,0,0,1,0,1,75,5,5,1,1,1,3,0.831858407,9,0,0.2,NaN,NaN,NaN,0,NaN,0,0.813333333,1,101,1.83
6196,1.36,79,1.275862069,74,16.81034483,0.207979988,0,1,1,1,0,8,0,1,46,3,3,3,4,1,3,0.654358974,11,NaN,0,0,0,NaN,0.625,NaN,0,0.847826087,0.75,74,1.36
6197,2.34,75,1.25,40,33.28125,0.062877333,14,4,0,0,0,1,0,0,13,3,4,2,2,1,2,1.021596244,34,0.571428571,0,NaN,NaN,NaN,0,NaN,NaN,0.461538462,1,40,2.34
6198,2.75,355,1.031007752,133,8.751937984,0.169585513,1,0,0,0,0,0,1,126,1,4,4,2,3,1,3,0.228520815,2,0,NaN,NaN,NaN,NaN,NaN,0,0.976190476,0,0.666666667,133,2.75
6200,1.6,24,1.2,18,62.53333333,0.067680011,0,2,8,0,1,0,0,1,3,1,5,2,3,3,3,0.719616205,45,NaN,0.5,0.625,NaN,0,NaN,NaN,0,0,0.666666667,18,1.6
6208,2.59,75,1.068965517,31,36.31034483,0.042809939,2,5,0,1,1,2,1,8,9,3,4,2,3,1,1,0.440645774,16,0,0.4,NaN,0,0,0,0,0.375,0.444444444,0.666666667,31,2.59
6210,1.71,12,1.428571429,10,46.71428571,0.379621705,1,0,0,1,0,2,0,0,3,5,2,3,1,2,1,0.995412844,46.5,0,NaN,NaN,0,NaN,0.5,NaN,NaN,0.666666667,3,10,1.71
6211,2.15,84,1.076923077,42,27,0.098810408,1,0,0,0,0,7,0,1,30,5,3,1,1,2,1,1.074074074,29,0,NaN,NaN,NaN,NaN,0,NaN,0,0.766666667,1,42,2.15
6216,2.26,321,1.323943662,188,6.929577465,0.299171583,22,2,0,0,0,29,0,10,79,4,3,3,3,1,1,0.360772358,2.5,0.363636364,0,NaN,NaN,NaN,0.344827586,NaN,0.3,0.658227848,1,188,2.26
6217,2.09,94,1.666666667,75,16.13333333,0.21797063,26,0,0,0,0,9,0,4,6,3,3,3,4,1,3,0.619834711,10,0.461538462,NaN,NaN,NaN,NaN,0.111111111,NaN,0,0,0.75,75,2.09
6219,2.4,125,1.134615385,59,19.01923077,0.106673756,0,1,0,0,1,26,4,6,14,2,3,3,4,2,3,0.052578362,1,NaN,0,NaN,NaN,0,0.769230769,0,0.166666667,0.571428571,0.75,59,2.4
6225,2.21,115,1.115384615,58,22.69230769,0.089125303,0,3,4,10,1,33,0,0,1,2,3,3,4,3,3,0.616949153,14,NaN,0,0.25,0.7,0,0.818181818,NaN,NaN,0,0.75,58,2.21
6226,2.41,142,1.389830508,82,15.6779661,0.187861413,4,2,0,0,0,0,0,41,12,4,3,3,2,1,2,0.148828829,2.333333333,0.25,0,NaN,NaN,NaN,NaN,NaN,0.756097561,0.25,1.5,82,2.41
6228,2.14,163,1,76,13.07894737,0.123321459,68,0,0,0,0,0,0,0,8,3,4,2,5,1,3,1.605633803,21,0.882352941,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.4,76,2.14
6229,1.92,50,1.307692308,34,32.42307692,0.076535723,5,3,2,2,0,1,4,3,6,3,1,1,5,2,3,0.935547647,30.33333333,0.2,0,0,0,NaN,0,0.25,0.333333333,0.5,0.2,34,1.92
6231,1.68,32,1,19,49.63157895,0.054110537,1,2,1,5,0,0,0,7,3,5,2,4,2,2,2,2.196182397,109,0,0,0,0,NaN,NaN,NaN,0.285714286,0,2,19,1.68
6236,1.55,143,1.195652174,110,11.51086957,0.189895985,9,6,14,13,2,2,0,0,46,3,3,1,3,4,3,0.694995279,8,0.111111111,0,0.285714286,0.384615385,0,0,NaN,NaN,0.565217391,0.333333333,110,1.55
6240,1.9,99,1.153846154,60,24.05769231,0.093634902,4,0,0,0,1,7,13,5,22,4,1,1,3,2,2,1.163868905,28,0,NaN,NaN,NaN,0,0.571428571,0.538461538,0,0.636363636,0.333333333,60,1.9
6246,1.54,177,1.060869565,122,9.07826087,0.173173481,13,18,0,4,0,0,0,0,80,3,3,3,3,2,3,1.32183908,12,0.153846154,0.388888889,NaN,0,NaN,NaN,NaN,NaN,0.7125,1,122,1.54
6250,1.64,151,1.652173913,152,8.054347826,0.373607916,7,2,0,4,0,2,9,14,54,4,2,4,5,1,3,0.16554206,1.333333333,0.285714286,0,NaN,0.25,NaN,0,0.444444444,0.285714286,0.722222222,0.8,152,1.64
6253,1.75,7,1.5,6,87.75,0.048255734,1,0,1,0,0,0,0,0,2,5,1,4,2,1,3,0.136752137,12,0,NaN,0,NaN,NaN,NaN,NaN,NaN,0.5,2,6,1.75
6255,1.62,65,1.225,49,22.85,0.071129614,0,1,35,1,0,1,0,0,2,2,1,1,3,4,3,1.356673961,31,NaN,0,0.857142857,0,NaN,0,NaN,NaN,0,0.333333333,49,1.62
6260,2.3,404,1.096590909,193,6.477272727,0.28729097,24,8,0,0,0,0,0,0,144,4,1,1,3,3,2,0.926315789,6,0.25,0.125,NaN,NaN,NaN,NaN,NaN,NaN,0.854166667,0.333333333,193,2.3
6261,1.66,141,1.082352941,92,12.23529412,0.135257252,0,7,2,6,0,0,5,7,58,4,2,1,3,1,1,0.490384615,6,NaN,0.142857143,0,0,NaN,NaN,0,0.142857143,0.672413793,0.333333333,92,1.66
6264,2.08,52,1.04,26,34.48,0.04838304,1,0,0,0,1,2,9,10,2,2,2,4,5,4,3,0.493039443,17,0,NaN,NaN,NaN,0,0,0.333333333,0.3,0,0.8,26,2.08
6267,1.4,7,1.4,7,84.4,0.022750334,0,5,0,0,0,0,0,0,0,3,3,2,4,2,1,0.248815166,21,NaN,0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5,7,1.4
6268,1.85,296,1.01875,163,7,0.150455968,0,0,0,0,0,0,1,159,0,4,4,2,2,1,3,1.142857143,8,NaN,NaN,NaN,NaN,NaN,NaN,0,0.993710692,NaN,1,163,1.85
6270,1.57,55,2.457142857,86,12.65714286,0.621114508,0,0,35,0,0,0,0,0,0,4,3,2,2,2,3,0.553047404,7,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,86,1.57
6276,1.97,63,1.09375,35,27.21875,0.083667448,0,3,6,1,1,0,0,0,21,3,3,3,4,1,2,0.25717566,7,NaN,0,0,0,0,NaN,NaN,NaN,0.476190476,0.75,35,1.97
6278,2,128,1,64,17.1875,0.071224053,50,4,0,0,0,2,0,0,8,4,5,1,1,2,2,0.872727273,15,0.8,0.25,NaN,NaN,NaN,0.5,NaN,NaN,0,1,64,2
6279,1.26,98,2.025641026,158,8.294871795,0.553100685,0,1,0,23,0,0,0,0,54,3,2,4,5,1,3,3.013910355,25,NaN,0,NaN,0.260869565,NaN,NaN,NaN,NaN,0.740740741,0.8,158,1.26
6281,1.34,175,1.030534351,135,8.099236641,0.152050608,3,30,0,0,0,0,0,1,97,2,4,2,5,1,3,0.61734213,5,0,0.833333333,NaN,NaN,NaN,NaN,NaN,0,0.93814433,0.4,135,1.34
6283,1.36,124,1.032967033,94,12.23076923,0.127565998,2,0,1,77,0,0,0,0,11,2,3,2,3,2,3,0.572327044,7,0,NaN,0,0.844155844,NaN,NaN,NaN,NaN,0.090909091,0.666666667,94,1.36
6287,2,18,2.444444444,22,30.55555556,0.454410377,4,1,2,0,0,0,0,1,1,3,4,2,3,2,2,1.058181818,32.33333333,0.75,0,0.5,NaN,NaN,NaN,NaN,0,0,0.666666667,22,2
6288,2.39,239,1.38,138,9.16,0.261023878,2,0,11,0,62,1,0,2,22,5,3,3,2,1,2,1.746724891,16,0,NaN,0.636363636,NaN,0.758064516,0,NaN,0,0.409090909,1.5,138,2.39
6300,1.96,153,1.987179487,155,7.551282051,0.554045153,1,1,0,0,5,21,0,2,48,5,3,4,2,1,2,0.926994907,7,0,0,NaN,NaN,0,0.238095238,NaN,0,0.625,2,155,1.96
6303,2.48,258,1.115384615,116,10.34615385,0.180353881,1,35,0,0,0,53,0,1,14,5,3,3,2,1,1,0.676579926,7,0,0.742857143,NaN,NaN,NaN,0.79245283,NaN,0,0.571428571,1.5,116,2.48
6308,2.15,99,1.02173913,47,23.5,0.0720373,8,0,16,0,1,0,0,0,21,5,3,3,2,1,3,0.425531915,10,0.25,NaN,0.5,NaN,0,NaN,NaN,NaN,0.571428571,1.5,47,2.15
6314,2.47,84,1,34,31.38235294,0.053190488,0,7,1,0,0,1,2,12,11,2,2,3,4,4,3,1.720712277,54,NaN,0.428571429,0,NaN,NaN,0,0.5,0.583333333,0.636363636,0.75,34,2.47
6317,2.26,165,1.205479452,88,15.56164384,0.180218879,1,2,6,1,6,16,0,31,10,2,2,3,3,1,3,0.642605634,10,0,0,0.166666667,0,0.333333333,0.3125,NaN,0.451612903,0.4,1,88,2.26
6319,2.24,110,1.020408163,50,21.2244898,0.085160512,2,4,0,0,0,0,3,25,15,4,1,2,2,1,3,0.659615385,14,0,0,NaN,NaN,NaN,NaN,0,0.56,0.333333333,1,50,2.24
6322,2.46,239,1.154639175,112,10.82474227,0.187520259,3,0,0,0,0,2,36,54,2,3,1,1,3,2,3,1.154761905,12.5,0,NaN,NaN,NaN,NaN,0.5,0.527777778,0.62962963,0,0.333333333,112,2.46
6330,2.38,171,1.097222222,79,27.33333333,0.060958294,2,8,0,2,6,18,11,24,1,3,3,3,2,2,3,0.201219512,5.5,0,0.625,NaN,0,0,0.555555556,0.090909091,0.458333333,0,1.5,79,2.38
6332,2.03,181,1.101123596,98,13.98876404,0.131215364,1,1,1,1,1,0,37,30,17,4,3,3,1,1,1,1.000803213,14,0,0,0,0,0,NaN,0.297297297,0.5,0,3,98,2.03
6335,1.58,163,1.13592233,117,10.29126214,0.267265022,1,3,2,61,4,0,1,30,1,2,4,2,3,1,3,0.680188679,7,0,0,0,0.491803279,0.25,NaN,0,0.133333333,0,0.666666667,117,1.58
6336,2.63,171,1.015384615,66,16.92307692,0.0979828,0,0,0,0,19,42,2,2,0,2,4,2,4,1,1,0.295454545,5,NaN,NaN,NaN,NaN,0.263157895,0.595238095,0,0,NaN,0.5,66,2.63
6337,2.48,129,1.076923077,56,20.57692308,0.111016645,1,7,1,3,2,23,2,8,5,4,3,2,2,1,2,1.069158879,22,0,0.285714286,0,0,0,0.391304348,0,0.25,0,1,56,2.48
6338,2.29,167,1.02739726,75,18.16438356,0.118922919,1,5,2,0,0,0,2,0,63,3,1,1,4,1,2,0.440422323,8,0,0,0,NaN,NaN,NaN,0,NaN,0.857142857,0.25,75,2.29
6346,2.52,159,1.031746032,65,17.07936508,0.072232099,0,0,0,0,15,42,0,6,0,4,5,1,2,1,1,0.878252788,15,NaN,NaN,NaN,NaN,0.6,0.857142857,NaN,0.166666667,NaN,0.5,65,2.52
6350,2.39,91,1.157894737,44,22.05263158,0.107368463,0,37,1,0,0,0,0,0,0,2,2,4,2,1,3,0.498806683,11,NaN,0.972972973,0,NaN,NaN,NaN,NaN,NaN,NaN,2,44,2.39
6353,1.47,28,1.210526316,23,49.26315789,0.122811765,0,0,1,3,1,3,0,1,10,1,1,1,3,2,3,0.405982906,20,NaN,NaN,0,0,0,0,NaN,0,0.6,0.333333333,23,1.47
6356,2.09,73,1.114285714,39,30.62857143,0.065771131,7,13,0,0,0,0,0,0,15,4,4,2,2,1,1,0.195895522,6,0.428571429,0.615384615,NaN,NaN,NaN,NaN,NaN,NaN,0.666666667,1,39,2.09
6358,2.33,135,1.103448276,64,17.32758621,0.122238748,0,0,14,1,6,23,6,1,7,4,1,4,2,1,3,0.605970149,10.5,NaN,NaN,0.785714286,0,0.333333333,0.695652174,0.333333333,0,0.142857143,2,64,2.33
6359,2.24,101,1.088888889,49,22.31111111,0.066708297,1,0,0,0,1,2,5,28,8,2,4,2,5,1,2,0.134462151,3,0,NaN,NaN,NaN,0,0,0,0.607142857,0.125,0.4,49,2.24
6361,2.27,50,1,22,45.40909091,0.045517269,2,14,0,0,0,0,0,0,6,4,3,2,1,2,2,0.088088088,4,0,0.642857143,NaN,NaN,NaN,NaN,NaN,NaN,0.5,2,22,2.27
6363,1.9,19,3,30,20.3,0.37508991,9,0,0,0,0,0,0,0,1,2,2,4,4,2,3,0.295566502,6,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,30,1.9
6364,1.22,22,1,18,55.38888889,0.022859721,3,4,0,6,0,0,1,1,3,5,3,1,1,2,1,1.444332999,80,0,0.25,NaN,0.666666667,NaN,NaN,0,0,0.333333333,1,18,1.22
6374,2.46,128,1.038461538,54,23.71153846,0.063174428,19,12,0,0,0,0,10,1,10,5,3,2,1,4,2,0.548256285,13,0.473684211,0.166666667,NaN,NaN,NaN,NaN,0.6,0,0.4,2,54,2.46
6378,2.35,129,1.563636364,86,13.56363636,0.202574051,4,1,0,0,1,2,0,0,47,3,2,4,5,1,3,0.663538874,9,0,0,NaN,NaN,0,0,NaN,NaN,0.808510638,0.8,86,2.35
6379,2.75,206,1.44,108,11.62666667,0.301104254,0,1,1,0,0,0,5,68,0,3,3,4,5,1,3,0.344036697,4,NaN,0,0,NaN,NaN,NaN,0.2,0.911764706,NaN,0.8,108,2.75
6381,2.13,211,1.070707071,106,11.17171717,0.145855194,26,7,3,5,1,0,2,2,53,5,4,3,2,1,2,0.358047016,4,0.307692308,0,0,0,0,NaN,0,0,0.566037736,1.5,106,2.13
6382,2.09,134,1.109375,71,18.3125,0.201428837,2,1,5,9,5,8,1,25,8,4,2,3,1,2,2,1.146757679,21,0,0,0,0.222222222,0,0.125,0,0.32,0.375,3,71,2.09
6385,2.14,30,1.5,21,46.14285714,0.13474817,10,1,0,0,0,0,0,1,2,4,3,4,2,1,1,0.639318885,29.5,0.7,0,NaN,NaN,NaN,NaN,NaN,0,0,2,21,2.14
6389,2.31,37,1,16,56.8125,0.033907342,7,2,0,1,0,0,0,0,6,2,3,3,2,2,3,1.760176018,100,0.428571429,0.5,NaN,0,NaN,NaN,NaN,NaN,0.333333333,1.5,16,2.31
6394,1.82,180,1.04040404,103,11.62626263,0.131727294,1,0,0,0,77,12,3,1,5,3,1,1,5,2,2,0.602085143,7,0,NaN,NaN,NaN,0.883116883,0.333333333,0,0,0.2,0.2,103,1.82
6395,1.16,64,1.018181818,56,19.49090909,0.084215947,20,28,0,1,1,1,0,0,4,3,3,3,5,1,1,1.795708955,35,0.7,0.821428571,NaN,0,0,0,NaN,NaN,0,0.6,56,1.16
6397,1.49,150,1.356435644,137,10.3960396,0.195505908,0,0,50,44,2,2,3,0,0,2,3,4,4,1,2,0.480952381,5,NaN,NaN,0.5,0.431818182,0,0,0.666666667,NaN,NaN,1,137,1.49
6412,2.25,200,1.04494382,93,14.04494382,0.166436314,3,1,0,1,0,0,0,72,12,5,3,2,1,2,2,0.4984,7,0.333333333,0,NaN,0,NaN,NaN,NaN,0.847222222,0.166666667,2,93,2.25
6418,2.26,86,1.026315789,39,30.18421053,0.048121409,0,0,2,0,2,0,7,19,8,2,3,3,4,2,1,0.596338274,18,NaN,NaN,0,NaN,0,NaN,0.571428571,0.631578947,0.625,0.75,39,2.26
6423,2.44,127,1.115384615,58,20.25,0.132168605,6,3,3,3,3,3,0,4,27,3,1,4,3,4,2,0.296296296,6,0.333333333,0,0,0.333333333,0,0,NaN,0.25,0.555555556,1.333333333,58,2.44
6425,1.81,132,1.02739726,75,14.7260274,0.08804434,3,11,0,0,1,1,0,1,56,2,1,4,5,1,2,0.543255814,8,0.333333333,0.454545455,NaN,NaN,0,0,NaN,0,0.803571429,0.8,75,1.81
6433,1.59,65,1.268292683,52,26.73170732,0.110612581,5,5,2,18,0,0,0,3,8,5,5,2,1,1,3,0.448905109,12,0.2,0,0,0.444444444,NaN,NaN,NaN,0,0.25,2,52,1.59
6440,2,20,1.5,15,68.4,0.056208958,2,0,7,0,0,0,0,0,1,4,3,2,1,2,2,3.479532164,238,0.5,NaN,0.714285714,NaN,NaN,NaN,NaN,NaN,0,2,15,2
6442,1.73,85,1.265306122,62,24.32653061,0.195373447,13,6,5,14,0,2,0,0,9,3,1,1,2,3,1,3.370805369,82,0.230769231,0,0.4,0.357142857,NaN,0,NaN,NaN,0.222222222,0.5,62,1.73
6449,1.6,8,1.6,8,61,0.04401107,1,1,0,0,0,2,0,0,1,2,1,4,4,1,3,0.901639344,55,0,0,NaN,NaN,NaN,0,NaN,NaN,0,1,8,1.6
6461,1.32,75,1.964912281,112,10.66666667,0.428086464,2,0,0,51,0,0,0,1,3,4,3,3,2,2,1,0.375,4,0,NaN,NaN,0.901960784,NaN,NaN,NaN,0,0,1.5,112,1.32
6464,1.98,83,1.452380952,61,17.45238095,0.210220546,7,3,2,4,0,0,3,1,22,4,5,1,2,1,3,0.028649386,0.5,0.142857143,0,0.5,0.25,NaN,NaN,0.333333333,0,0.545454545,0.5,61,1.98
6466,2.22,280,1.103174603,139,8.674603175,0.171153956,0,1,1,10,6,0,23,3,82,4,4,2,2,1,2,1.037511436,9,NaN,0,0,0.2,0.333333333,NaN,0.695652174,0,0.804878049,1,139,2.22
6471,2.39,79,1.121212121,37,34.66666667,0.082170918,0,0,0,0,0,1,2,27,3,2,1,1,3,3,1,0.850961538,29.5,NaN,NaN,NaN,NaN,NaN,0,0,0.777777778,0,0.333333333,37,2.39
6472,2.54,104,1.317073171,54,20.12195122,0.135084818,1,0,0,1,21,10,1,1,6,4,3,3,4,2,3,0.596363636,12,0,NaN,NaN,0,0.619047619,0.5,0,0,0,0.75,54,2.54
6480,2.23,78,1.085714286,38,32.71428571,0.051210169,10,1,0,0,0,0,0,0,24,1,1,4,4,4,2,0.733624454,24,0.4,0,NaN,NaN,NaN,NaN,NaN,NaN,0.791666667,1,38,2.23
6481,2.84,193,1.044117647,71,16.14705882,0.097927958,0,0,0,0,3,54,1,10,0,5,5,1,1,1,3,0.681238616,11,NaN,NaN,NaN,NaN,0,0.888888889,0,0.3,NaN,1,71,2.84
6488,2.26,317,2,280,4.442857143,0.67934898,30,0,1,8,2,0,72,2,25,5,2,4,4,1,1,0.225080386,1,0.366666667,NaN,0,0,0,NaN,0.666666667,0,0.32,1,280,2.26
6493,2.24,38,1,17,57.23529412,0.087990624,5,11,0,0,0,0,0,0,1,5,5,1,1,2,1,2.096608428,120,0.4,0.818181818,NaN,NaN,NaN,NaN,NaN,NaN,0,1,17,2.24
6496,1.89,187,1.060606061,105,15.23232323,0.115008718,31,19,29,6,0,0,0,0,14,3,3,2,2,3,2,0.853448276,13,0.258064516,0.315789474,0.379310345,0,NaN,NaN,NaN,NaN,0.142857143,1,105,1.89
6501,2,280,1.514285714,212,6.071428571,0.350184498,44,2,0,1,0,0,0,0,93,3,3,3,3,2,1,0.658823529,4,0.431818182,0,NaN,0,NaN,NaN,NaN,NaN,0.720430108,1,212,2
6502,2.03,67,1,33,32.54545455,0.050465687,4,2,0,0,0,1,0,14,12,5,3,1,1,2,1,1.136871508,37,0.25,0,NaN,NaN,NaN,0,NaN,0.357142857,0.416666667,1,33,2.03
6504,2.04,151,1.324324324,98,13.94594595,0.170497293,21,12,7,2,0,0,0,9,23,4,1,1,3,2,3,0.573643411,8,0.428571429,0.166666667,0.142857143,0,NaN,NaN,NaN,0.333333333,0.347826087,0.333333333,98,2.04
6506,2.38,100,1.357142857,57,22.78571429,0.115851166,3,0,0,1,0,0,25,9,4,2,1,1,3,4,2,0.746081505,17,0,NaN,NaN,0,NaN,NaN,0.64,0.333333333,0,0.333333333,57,2.38
6508,1.53,107,1,70,15.31428571,0.077041319,0,0,43,27,0,0,0,0,0,4,4,1,2,2,3,0.652985075,10,NaN,NaN,0.930232558,0.888888889,NaN,NaN,NaN,NaN,NaN,0.5,70,1.53
6509,1.69,98,1.137931034,66,17.65517241,0.119930791,8,8,32,4,0,0,0,0,6,4,1,3,2,2,2,0.169921875,3,0,0.125,0.46875,0,NaN,NaN,NaN,NaN,0.166666667,1.5,66,1.69
6513,1.77,76,1,43,21.13953488,0.058329306,19,1,5,0,0,0,0,0,18,4,5,1,2,1,3,1.088008801,23,0.789473684,0,0.2,NaN,NaN,NaN,NaN,NaN,0.666666667,0.5,43,1.77
6519,2,86,1.093023256,47,24.11627907,0.094205344,2,2,0,1,0,0,1,4,33,2,3,3,4,1,2,0.746383799,18,0,0,NaN,0,NaN,NaN,0,0,0.818181818,0.75,47,2
6522,2.11,257,1.081967213,132,8.885245902,0.162252606,13,6,0,0,1,8,0,8,86,5,5,1,1,1,1,1.575645756,14,0.153846154,0.166666667,NaN,NaN,0,0.375,NaN,0,0.720930233,1,132,2.11
6523,1.86,67,1.277777778,46,23.55555556,0.086209912,10,4,0,1,0,18,1,1,1,2,3,3,4,2,1,1.231132075,29,0.6,0.25,NaN,0,NaN,0.611111111,0,0,0,0.75,46,1.86
6528,1.82,31,1,17,60.58823529,0.028277548,0,0,5,0,8,0,1,0,3,5,3,1,1,2,3,1.43592233,87,NaN,NaN,0.6,NaN,0.625,NaN,0,NaN,0.666666667,1,17,1.82
6531,1.84,101,1.036363636,57,18.45454545,0.08314036,0,3,18,1,5,1,4,8,15,1,4,3,2,2,3,0.270935961,5,NaN,0,0.444444444,0,0,0,0.25,0.25,0.133333333,1.5,57,1.84
6533,1.36,53,1.717948718,67,17.94871795,0.240960172,5,4,0,0,0,0,0,0,30,2,4,2,4,2,3,0.111428571,2,0.2,0.75,NaN,NaN,NaN,NaN,NaN,NaN,0.866666667,0.5,67,1.36
6539,1.87,43,1.347826087,31,42.17391304,0.224340871,4,0,6,11,0,0,0,0,2,3,1,1,5,3,3,0.03556701,1.5,0.25,NaN,0.5,0.545454545,NaN,NaN,NaN,NaN,0.5,0.2,31,1.87
6546,2.47,195,1.012658228,80,13.81012658,0.096856926,0,0,1,0,4,2,71,1,0,4,3,3,3,1,3,0.796516957,11,NaN,NaN,0,NaN,0.25,0,0.915492958,0,NaN,1,80,2.47
6550,2,162,1.296296296,105,11.95061728,0.272461411,28,18,0,0,0,0,0,3,32,3,2,4,5,3,2,2.259297521,27,0.607142857,0.333333333,NaN,NaN,NaN,NaN,NaN,0,0.53125,0.8,105,2
6553,2.36,245,1.086538462,113,10.29807692,0.143155642,39,0,0,1,0,0,9,39,16,4,2,4,5,1,2,1.019607843,10.5,0.282051282,NaN,NaN,0,NaN,NaN,0,0.435897436,0.1875,0.8,113,2.36
6556,1.62,55,1,34,34.35294118,0.100875528,2,1,0,1,1,9,1,7,12,1,3,3,2,1,3,0.087328767,3,0,0,NaN,0,0,0.444444444,0,0.285714286,0.583333333,1.5,34,1.62
6557,2.49,137,1,55,19.14545455,0.062430865,1,36,0,0,0,0,6,5,7,5,5,1,2,1,1,0.47008547,9,0,0.75,NaN,NaN,NaN,NaN,0.166666667,0.4,0.285714286,0.5,55,2.49
6559,1.7,68,1.15,46,24.8,0.191484831,22,1,1,5,0,2,0,1,8,2,1,3,3,4,3,0.725806452,18,0.681818182,0,0,0.6,NaN,0,NaN,0,0.25,1,46,1.7
6568,1.65,56,2.529411765,86,14.05882353,0.785980487,0,1,13,5,0,0,1,1,13,5,3,3,2,4,3,0.426778243,6,NaN,0,0.461538462,0.4,NaN,NaN,0,0,0.461538462,1.5,86,1.65
